Artist,Song,Row Type,Status,Current Catalog Entry,Qualified Next Wave Addition,Active Catalog Gain This Wave,Song or Source ID,Format,Key,Chord Count,Transpose Checks,Reason,Git Payload Path,Source Archive,Source Path,Wave ID
The Blues Brothers,peter gunn theme,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,24644ae7c16487a92ea4304caeeed6efc27122395b530686f84550a47a9aea55,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_blues_brothers_1865/the-blues-brothers_peter-gunn-theme-official-2554746.gpx,GFB-V6.0-CATALOG-R03
The Blues Brothers,sweet home chicago,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,3ac3e6f916bf5623b175181d438e803cef3f4a3dabb4531a6a664c536b69cba3,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_blues_brothers_1865/the-blues-brothers_sweet-home-chicago-official-2601648.gpx,GFB-V6.0-CATALOG-R03
The Buzzcocks,What Do I Get,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,6209cb8b7e7ff8349764422b24263139c1e8d29a0d47d39e955e2344856be040,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Buzzcocks,ever fallen in love,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,5bd1165d8048d867debe7c264cb94a54b6cfea5c3997cdbe6acc22b3746159a0,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/b/buzzcocks_3803/buzzcocks_ever-fallen-in-love-official-2307547.gpx,GFB-V6.0-CATALOG-R03
The Buzzcocks,jerk,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,fe3c7b1a6b20e30981f37013f295254e9fe32008b609e9f5e7531f9186942369,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/b/buzzcocks_3803/buzzcocks_jerk-official-2519019.gpx,GFB-V6.0-CATALOG-R03
The Buzzcocks,oh shit,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,64e73ca9419ab7e4a71f59208b0f6e6ccf5848c92820004069fe2d37b3d4a256,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/b/buzzcocks_3803/buzzcocks_oh-shit-official-2006927.gpx,GFB-V6.0-CATALOG-R03
The Byrds,Mr. Tambourine Man,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,70a4750efe3a5a57133bf53780896b6576c415b895cb78b3bbd03f861b43ef44,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Byrds,turn turn turn to everything there is a season,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,bf295092bb736eeef5ccfc62ef5f93c760f4605f9e3efb0f9256df21c805d075,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_byrds_4482/the-byrds_turn-turn-turn-to-everything-there-is-a-season-official-2837258.gpx,GFB-V6.0-CATALOG-R03
The Byrds,"Turn, Turn, Turn (2)",CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,1b201fc2c1e4d62365563b0a03f17e2ecabde143c3d5f19088a56c471d8d3c60,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,"GuitarPro_Tabs/Byrds (The) - Turn, Turn, Turn (2).gp3",GFB-V6.0-CATALOG-R03
The Carpenters,Close To You,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,bbff612531b10eed5ff8d98812e55bdc70fae4a78fd5add5ec3cc3a93047fe58,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Carpenters,Top Of The World,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,437ea538dc7e13d85215df7fa9299329d7ba44a9bd34ba61e7e3e6118c8fe400,gpx,B♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Cure,Close To Me,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,7b23c4ff55889416a05a3b061962b13bb55797fc68cceee98a63232f26c4f23c,gpx,B,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Cure,Fascination Street *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,fe9e8a728ff2f1d03aa2556dc661c6d61de4b4672ee84c65f8a61e4a6554cc62,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Cure,Friday I'm In Love,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,fa27f70df7257884349ca1deb2344b6568623465e080bd4954e0fb1224b61053,gpx,E♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Cure,It's Not You,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,12b72ce295faeebe7f5254f3d29d4ea2f374358509f288c577cdaa581cb3e5ed,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Cure,Just Like Heaven *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,274296b7aba24be3c25a50d86779faae1cd6fda69100ef7298ee2a0770cf5592,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Cure,Killing an Arab,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,28d8ceccdabb1fc3792e8c3f5907f4125c32794013486454182b8090ebc7b27e,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Cure,Lullaby *alt 2,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,ae482b049d14e04aad756372848b4bb4d428180361ca9f48e1d401fd3499b07a,gpx,C♯,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Cure,Pictures Of You *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,85b33207dc7027eb1493963b09ac2b5b327e816358ee839d87be386b25b4db26,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Cure,Play For Today *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,ca043d48036e73bcee59069cd1910ab77a5d136cea73e31307375d88277d8c61,gpx,B,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Cure,10 15 saturday night,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,9e2fe2b985bfea310f9cd5eeb5b3ddc3bc6c9d09f98ea8bfe02b1e3d8bcd1e14,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_10-15-saturday-night-official-3786407.gpx,GFB-V6.0-CATALOG-R03
The Cure,A Forest,CANDIDATE_SOURCE,UNAVAILABLE_SOURCE,0,0,0,604aaee4bcdc1edd2e12ade47745e48416056fcf8af751bbec66aab044bf615d,gp3,C,,,Payload not present at pinned data revision,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - A Forest.gp3,GFB-V6.0-CATALOG-R03
The Cure,a reflection,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,555ea52c02ffef1d274efb7a9ce267ce16d1e69741dac1dce04000cde45fdc90,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_a-reflection-official-2077953.gpx,GFB-V6.0-CATALOG-R03
The Cure,accuracy,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,694c8ff154d5a8109176ead0093b7ccc7f173c9b2d82b7c899ed578f2c5c7d6f,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_accuracy-official-2081271.gpx,GFB-V6.0-CATALOG-R03
The Cure,All Cats Are Grey,CANDIDATE_SOURCE,UNAVAILABLE_SOURCE,0,0,0,37bb9f4b536ee5c2e8403bc0f922caa0c0daf5f04b780d18236d39f67444c37e,gp3,C,,,Payload not present at pinned data revision,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - All Cats Are Grey.gp3,GFB-V6.0-CATALOG-R03
The Cure,Apart,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,2f52538103901127ef7efc7619df0ce461d2ab362e9cbc93a4c5477583bf2745,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Apart.gp3,GFB-V6.0-CATALOG-R03
The Cure,boys dont cry,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,654e44263ad3362d32a6bb9ef856cfa9191b15978e8001097d56b3f7b78dda1f,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_boys-dont-cry-official-1947417.gpx,GFB-V6.0-CATALOG-R03
The Cure,Charlotte Sometimes,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,e5b16dd12fa7ddd59364f1142b0cccdf4ef6072b2eb10ff7317ec55ee3a495fe,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Charlotte Sometimes.gp3,GFB-V6.0-CATALOG-R03
The Cure,Closedown,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,a474db6ac07df231a2507a49d75d26eb1dd59f21e5f9502dab7b00e1fb50850c,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Closedown.gp3,GFB-V6.0-CATALOG-R03
The Cure,Disintegration,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,28130fd9fdc92de2a4dc84905f97151fa9fcf56427767924424d879823d25590,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Disintegration.gp3,GFB-V6.0-CATALOG-R03
The Cure,fire in cairo,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,55a0b5842d439c33b3c96914d9494b1961e4c0ed6822472b8f63b58ca65cbab7,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_fire-in-cairo-official-3821030.gpx,GFB-V6.0-CATALOG-R03
The Cure,grinding halt,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,33c9a29e98f9884fad0f6110fc2ca82355b07df42276fad236126341474115d7,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_grinding-halt-official-2078687.gpx,GFB-V6.0-CATALOG-R03
The Cure,High,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,4ebfbeb22c9047d6a9d82f89d6dd9c802c123e44857ece6c6e00c03c991537a9,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - High.gp3,GFB-V6.0-CATALOG-R03
The Cure,Homesick,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,149141e06ea0729d4467b72421c9597931558c655372ced33012878cc803896e,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Homesick.gp3,GFB-V6.0-CATALOG-R03
The Cure,Hot Hot Hot!!!,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,3bce134c196984ace187bb8b2b5f7b9098c70e20dc10ebee0f1b6ffe4745609e,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Hot Hot Hot!!!.gp3,GFB-V6.0-CATALOG-R03
The Cure,In Between Days,CANDIDATE_SOURCE,SKIPPED_ALREADY_CURRENT,1,0,0,16475db1ceaab2e9206fbf282349f2689c8c949fefd002697e4ee825b6ad6de1,gpx,A,4,92,Existing artist/song or title variant — leave current song unchanged | Outside conservative simple-chord review limit (1–8 basic chords; no slash/altered chords),,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_in-between-days-official-2080747.gpx,GFB-V6.0-CATALOG-R03
The Cure,In Your House,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,0884a2a54326905c310c78cdf416e3f61d5433d147b5aad27ec9173fb4d51ce8,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - In Your House.gp3,GFB-V6.0-CATALOG-R03
The Cure,Kyoto Song,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,ae62c9a6216ee27e19745fb76b84e59cc38541d6698a17739391833d5c86da5d,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Kyoto Song.gp3,GFB-V6.0-CATALOG-R03
The Cure,Lament,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,368a51922c31b491a33eeb4ebf1d5feef373e8193e3fe1248534fc9cd47fab65,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Lament.gp3,GFB-V6.0-CATALOG-R03
The Cure,Last Dance,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,cbca0eab3544ee213c385d40ed94fda55e841ce1342c1d5c9365bded1aaeecf4,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Last Dance.gp3,GFB-V6.0-CATALOG-R03
The Cure,Let`s Go To Bed,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,e8895a59a88e2cafb58bf86d858446081a8c9ea410646905070a7a09f019f51d,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Let`s Go To Bed.gp3,GFB-V6.0-CATALOG-R03
The Cure,lovesong,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,aebd02019e733f1ff27dc69ce26ea3f236a0e2b54eb01044cbedd12efc2adac9,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_lovesong-official-2493933.gpx,GFB-V6.0-CATALOG-R03
The Cure,One Hundred Years,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,5ba4c4023e2556520f93b1e4622c16dddcf38b973eea50160a5a57181332073f,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - One Hundred Years.gp3,GFB-V6.0-CATALOG-R03
The Cure,Other Voices,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,61fbce5dffca15e796c68c48c7b4fade6ca5944ddef30792360e622ffaf9d5f7,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Other Voices.gp3,GFB-V6.0-CATALOG-R03
The Cure,Plainsong (2),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,2eb4d573664d9436ed1dc0e4a2210e2ed2ad5c3fb708a605212971fc18c63cc2,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Plainsong (2).gp3,GFB-V6.0-CATALOG-R03
The Cure,plastic passion,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,cb3aa10b9149c7bb45662a5d306cd4b70420d28593a318b5f86280997b5381a6,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_plastic-passion-official-2079583.gpx,GFB-V6.0-CATALOG-R03
The Cure,Prayers for Rain,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,ee5808ce649e748f531edc8b71e3edfe1abdc9318a000f34761979354262fe96,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Prayers for Rain.gp3,GFB-V6.0-CATALOG-R03
The Cure,Primary,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,eac5f5fda068188e1abd06345134ad2ea301979c0398148c816272426900e51b,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Primary.gp3,GFB-V6.0-CATALOG-R03
The Cure,Siamese Twins,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,6503abf869dd6b56b3c137af3776b4343ad54875dee67657385b04976883ffbd,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Siamese Twins.gp3,GFB-V6.0-CATALOG-R03
The Cure,subway song,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,90da9197c02941f07151b70c9de31d8d0cab9984bcbc37a896a43305fe30d12f,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_subway-song-official-2078011.gpx,GFB-V6.0-CATALOG-R03
The Cure,The Figurehead (2),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,0cecf21dc55ddf3cb666bd4f4b37c7528b0e4cf976e2205700967296291fd639,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - The Figurehead (2).gp3,GFB-V6.0-CATALOG-R03
The Cure,the lovecats,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,430d11b744ff56805ab8f955845c8b9459b54798d3849b56b515fe1579c14116,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_the-lovecats-official-2750940.gpx,GFB-V6.0-CATALOG-R03
The Cure,The Same Deep Water as You,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,d6125fc8a96077e014afc69b00ac763f9bde78e338d939e2ab0ec79babf71a67,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - The Same Deep Water as You.gp3,GFB-V6.0-CATALOG-R03
The Cure,The Walk,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,f375d128ac819fbea12b19832bdbe30798b3fbae9e42cfb9369595cecd349526,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - The Walk.gp3,GFB-V6.0-CATALOG-R03
The Cure,the weedy burton,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,9c95c2d368c1f7547f6c665c7c39c3a41123f86016fff194937720afae8e72ba,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_cure_1716/the-cure_the-weedy-burton-official-2076879.gpx,GFB-V6.0-CATALOG-R03
The Cure,Twilight Garden,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,212b9c185547b0fc7f35096a6648f56c111fee6a71a17fe9995621ff90030e89,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Twilight Garden.gp4,GFB-V6.0-CATALOG-R03
The Cure,Untitled,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,c018e8c30ab855a0c64d8c0c1cd4c430029240c6b62eaee8f90ca2ca86da694a,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Cure (The) - Untitled.gp3,GFB-V6.0-CATALOG-R03
The Damned,new rose,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,d25fb66784ecf86ccabbf4d4416293062fb1badd952cb703c6e0505faa518eaa,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/t/the_damned_1566/the-damned_new-rose-official-3757400.gpx,GFB-V6.0-CATALOG-R03
The Drifters,Under The Broadwalk,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,cba6971071ee5c824dab602785422692561e63b246be05500ee1d01019b22091,gpx,F,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,After the Thrill Is Gone,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,8b314255e069226de9c8f88c7993ddbe974a818e7d17b8f10f65afb28936981c,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Already Gone,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,7cb1e9ee276b39ead36d9d94c643290233f380eedae89d8e11f63dd7dbe200f2,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Best of My Love,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,3cbb1fc39c80a0eeff512e9214750be05ac11f14fde98ac984bf2c46be454c43,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Doolin-Dalton,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,4e22838b233ba6b99dbb10b064c39c79f3f11aa24d84d8b32769aa00d429dddb,gpx,F♯,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,I Can't Tell You Why,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,d7ea3e667da0f5f3f1ddd579b2cd71acc34236f285b1db6fc996ab6298e5921a,gpx,B,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Life In The Fast Lane,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,ae893598b5a96a36cd1aee45d0dcc28bd3ad397e7786bd3e5fb416a4e0847200,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Love Will Keep Us Alive *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,84fe6aa6dd62b85ab353b7e53c0c608784a119375e6d47f8cedcda88b1e19c33,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,New Kid in Town,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,f8bfb963df01cdc4c6ab2a19168e1243f62910d589a62a2d696ea5aec7c91011,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,One Of These Nights *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,dd946b6461c441b4618cb2d93493925a4780fb46cb0ec641908b590c4d67b404,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Please Come Home for Christmas,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,483d7f06407affee85b0dbdfcd382ba48ce2073d7bc8c66414f041adca75b4cc,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Take it Easy,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,884e872492011669f8c7a799e32e80ec5bedca6a99e9c8de45c844bd26bf309a,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Take It To The Limit,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,38e1aca512dbe6fff3422c43240ba23c4cefffecb0498acbca1f23e572844df4,gpx,B,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Tequila Sunrise,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,d47411e4c635faa5362f3bd6e80c3685f9ca61d8b4dc69f85827c0bbf3f9f081,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Victim of Love,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,702bdcbcb7116b6493c3f2c93bf4cc385d2e48b3392b6483b2ff565f3d68751e,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Witchy Woman *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,4d755244312322c2600ad479cff9d572b41930f37d62c95486b3aaae0658a684,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Desperado,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,dae15a12c587b783565302ca70bcaeedc584ed79cfb3dfaa5ed023c5a0f3f403,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Get Over It,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,e7f33dbd28da3601e82679012104d54925b0bc4bced5dabf2b4e0bcecb6c5cf1,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Hotel California *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,0e17ffe4f3ed75f0256c1bb642939fd4d7d853c3da2977cb7fbe70ca4d1332ad,gpx,B,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Lyin' Eyes,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,c9c0f8918b14e6f7a567ac4e42d6197b5d50b67eb296c9c522f18f9be8ca4bf5,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Peaceful Easy Feeling,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,b4aef212bd55f3991a3dadba95d3dd47543860dfd28cb19040a16a6bb54ff230,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,Seven Bridges Road,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,6841b58af8f779ea0e52334de10203064d6a98822c6e0c2a606d6eb46c7d43bf,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,The Long Run,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,9c12e005d096763f1fa95cdcc805ba6306254d9dc8ff62ff0d44208fad5e9d40,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
The Eagles,heartache tonight,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,e1dc00aa6354e5213bd2ae5e0103d94afc4549112b28f9d3732aba22a37569cb,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/e/eagles_1509/eagles_heartache-tonight-official-3005057.gpx,GFB-V6.0-CATALOG-R03
The Eagles,Hotel California (Hell Freezes Over),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,7acd53738d25f22af49b42d18fdd92b8c021b1b7c73ee5ebf82805afdc3f92fa,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Eagles (The) - Hotel California (Hell Freezes Over).gp3,GFB-V6.0-CATALOG-R03
The Eagles,Hotel California (Unplugged),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,f2c1c7016191402255a698fedc38ac74ad89fa95fa72cdd380901978b5c92575,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Eagles (The) - Hotel California (Unplugged).gp4,GFB-V6.0-CATALOG-R03
The Eagles,Hotel California (Unplugged)(For One Guitar),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,336829cd5226328215f7a630dc8b0255de1eab2bda7b41f291c6084f3655db22,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Eagles (The) - Hotel California (Unplugged)(For One Guitar).gp3,GFB-V6.0-CATALOG-R03
